0.75	0.0	0	0.3333	0.5	0.303	1.0	1.0	0.3333	0.0	0.3175	1	0	0	0
0.5	1.0	1	0.5	1.0	1.0	1.0	1.0	0.3333	0.3333	0.3175	1	0	0	0
0.5	0.0	0	0.5	1.0	0.7121	1.0	1.0	0.3333	0.0	0.3175	1	0	0	0
0.5	0.0	1	0.5	1.0	0.9545	1.0	1.0	0.3333	0.0	0.3175	1	0	0	0
0.75	0.0	0	0.6667	0.5	0.2424	1.0	1.0	0.3333	0.0	0.3175	1	0	0	0
0.5	0.5	1	0.8	1.0	0.7273	0.0	1.0	0.3333	0.0	0.3175	1	0	0	0
0.5	0.5	0	0.2	1.0	1.0	1.0	1.0	0.3333	0.3333	0.3175	1	0	0	0
0.5	0.0	0	0.3333	1.0	0.2727	1.0	1.0	0.3333	0.0	0.3175	1	0	0	0
0.75	0.5	1	0.6667	0.5	1.0	1.0	1.0	0.3333	0.3333	0.3175	1	0	0	0
0.5	0.0	0	0.5	1.0	1.0	1.0	1.0	0.3333	0.0	0.3175	1	0	0	0
0.5	0.5	1	0.8	1.0	1.0	1.0	1.0	0.3333	0.3333	0.3175	1	0	0	1
0.5	0.5	0	0.3333	0.5	1.0	1.0	1.0	0.3333	0.0	0.3175	1	0	0	0
0.5	0.0	0	0.2	0.5	0.6061	1.0	1.0	0.3333	0.0	0.3175	1	0	0	0
0.5	0.0	1	0.5	1.0	0.9394	1.0	1.0	0.3333	0.3333	0.3175	1	0	0	0
0.5	0.5	0	0.2	1.0	0.9848	1.0	1.0	0.3333	0.0	0.3175	1	0	0	0
0.5	0.0	1	0.5	1.0	0.7273	1.0	1.0	0.3333	0.0	0.3175	1	0	0	0
0.5	0.0	0	0.5	1.0	1.0	1.0	1.0	0.3333	0.0	0.3175	1	0	0	0
0.5	0.0	0	0.5	1.0	0.9545	1.0	1.0	0.3333	0.0	0.3175	1	0	0	0
0.75	0.0	1	0.5	0.0	1.0	1.0	1.0	0.3333	0.3333	0.3175	1	0	0	0
0.5	0.0	1	0.6667	0.5	0.9242	1.0	1.0	0.3333	0.0	0.3175	1	0	0	0
0.75	0.0	0	0.3333	0.5	0.9545	1.0	1.0	0.3333	0.0	0.3175	1	0	0	0
0.5	0.5	1	0.8	1.0	0.9545	1.0	1.0	0.3333	0.3333	0.3175	1	0	0	0
0.5	1.0	1	0.5	1.0	0.9242	1.0	1.0	0.3333	0.0	0.3175	1	0	0	1
0.5	0.0	0	0.5	1.0	1.0	1.0	1.0	0.3333	0.0	0.3175	1	0	0	0
0.75	0.0	1	0.6667	0.5	0.9394	1.0	1.0	0.3333	0.3333	0.3175	1	0	0	0
0.5	0.0	1	0.5	1.0	0.9848	1.0	1.0	0.3333	0.3333	0.3175	1	0	0	0
0.5	0.5	0	0.2	1.0	1.0	1.0	1.0	0.0	0.0	0.3175	1	0	0	0
0.5	0.0	0	0.5	0.0	0.9848	1.0	1.0	0.3333	0.0	0.3175	1	0	0	0
0.5	0.5	0	0.2	1.0	0.8788	1.0	1.0	0.3333	0.3333	0.3175	1	0	0	0
0.75	0.0	1	0.5	0.0	1.0	1.0	1.0	0.3333	0.0	0.3175	1	0	0	0
0.5	0.5	0	0.2	1.0	0.8788	1.0	1.0	0.3333	0.3333	0.3175	1	0	0	0
0.75	0.0	0	0.5	0.0	0.7273	1.0	1.0	0.3333	0.0	0.3175	1	0	0	0
0.5	0.0	1	0.6667	0.5	0.0152	1.0	1.0	0.3333	0.3333	0.3175	1	0	0	0
0.5	0.0	0	0.5	1.0	1.0	1.0	1.0	0.3333	0.0	0.3175	1	0	0	0
0.5	0.0	0	0.8	1.0	0.4394	1.0	1.0	0.3333	0.0	0.3175	1	0	0	0
0.5	0.5	0	0.3333	0.5	0.9242	1.0	1.0	0.3333	0.3333	0.3175	1	0	0	0
0.5	1.0	1	0.5	1.0	0.5	1.0	1.0	0.3333	0.3333	0.3175	1	0	0	1
0.5	0.5	0	0.2	1.0	0.5303	0.5	1.0	1.0	0.0	0.3175	1	0	0	0
0.5	0.5	0	0.2	0.5	1.0	1.0	1.0	0.3333	0.3333	0.3175	1	0	0	0
0.5	0.0	0	0.8	1.0	1.0	1.0	1.0	0.3333	0.0	0.3175	1	0	0	0
0.5	0.0	0	0.2	1.0	0.4697	1.0	1.0	0.3333	0.3333	0.3175	1	0	0	0
0.5	0.0	1	0.8	1.0	0.9242	1.0	1.0	0.3333	0.0	0.3175	1	0	0	0
0.5	0.0	1	0.5	0.0	1.0	1.0	1.0	0.3333	0.0	0.3175	1	0	0	0
0.5	0.0	0	0.2	1.0	1.0	1.0	1.0	0.3333	0.3333	0.3175	1	0	0	0
0.5	0.0	1	0.5	0.0	0.4545	1.0	1.0	0.3333	0.0	0.3175	1	0	0	0
0.5	0.5	0	0.3333	0.5	0.7576	1.0	1.0	0.3333	0.0	0.3175	1	0	0	0
0.5	0.0	1	0.6667	0.5	0.9545	1.0	1.0	0.3333	0.3333	0.3175	1	0	0	0
0.5	0.5	0	0.5	1.0	0.7273	1.0	1.0	0.3333	0.0	0.3175	1	0	0	0
0.5	0.0	1	0.8	1.0	0.5	1.0	1.0	0.3333	0.0	0.3175	1	0	0	0
0.5	0.0	0	0.5	0.0	0.9697	1.0	1.0	0.3333	0.3333	0.3175	1	0	0	0
0.5	0.0	0	0.2	1.0	0.7121	1.0	1.0	0.3333	0.0	0.3175	1	0	0	0
0.5	0.0	0	0.8	1.0	0.7121	1.0	1.0	0.3333	0.0	0.3175	1	0	0	0
0.5	0.0	1	0.5	1.0	0.7727	1.0	1.0	0.3333	0.0	0.3175	1	0	0	0
0.5	0.0	1	0.5	1.0	1.0	1.0	1.0	0.3333	0.0	0.3175	1	0	0	0
0.5	0.0	0	0.5	1.0	0.9697	1.0	1.0	0.3333	0.3333	0.3175	1	0	0	0
0.5	0.0	0	0.8	0.5	0.9848	1.0	1.0	0.3333	0.3333	0.3175	1	0	0	0
0.5	0.5	0	0.2	1.0	0.7121	1.0	1.0	0.3333	0.0	0.3175	1	0	0	0
0.5	0.0	1	0.6667	0.5	0.4394	1.0	1.0	0.3333	0.0	0.3175	1	0	0	0
0.5	0.0	1	0.8	1.0	0.4545	1.0	1.0	0.3333	0.0	0.3175	1	0	0	0
0.5	0.5	0	0.3333	0.5	0.9242	1.0	1.0	0.3333	0.3333	0.3175	1	0	0	0
0.5	0.0	0	0.5	1.0	0.9848	1.0	1.0	0.3333	0.3333	0.3175	1	0	0	0
0.5	0.0	1	0.3333	0.5	0.9697	1.0	1.0	0.3333	0.3333	0.3175	1	0	0	0
0.5	0.0	1	0.6667	0.5	1.0	1.0	1.0	0.3333	0.0	0.3175	1	0	0	0
0.5	0.0	1	0.8	1.0	1.0	1.0	1.0	0.3333	0.0	0.3175	1	0	0	0
0.5	0.0	0	0.5	0.0	1.0	1.0	1.0	0.3333	0.3333	0.3175	1	0	0	0
0.5	0.0	0	0.6667	0.5	1.0	1.0	1.0	0.3333	0.3333	0.3175	1	0	0	0
0.5	0.5	1	0.5	1.0	0.8333	1.0	1.0	0.3333	0.0	0.3175	1	0	0	0
0.5	0.0	0	0.5	1.0	1.0	1.0	1.0	0.3333	0.0	0.3175	1	0	0	0
0.5	0.0	1	0.3333	0.5	0.7273	1.0	1.0	0.3333	0.0	0.3175	1	0	0	0
0.5	0.0	0	0.5	1.0	0.7424	1.0	1.0	0.3333	0.3333	0.3175	1	0	0	0
0.5	0.0	0	0.2	1.0	0.7727	1.0	1.0	0.3333	0.0	0.3175	1	0	0	0
0.5	0.5	1	0.6667	0.5	0.9848	1.0	1.0	0.3333	0.0	0.3175	1	0	0	0
0.75	0.0	1	0.5	0.0	0.9545	1.0	1.0	0.3333	0.0	0.3175	1	0	0	0
0.5	0.0	0	0.5	1.0	0.7273	1.0	1.0	0.3333	0.0	0.3175	1	0	0	0
0.5	0.0	0	0.5	1.0	0.7424	1.0	1.0	0.3333	0.0	0.3175	1	0	0	0
0.5	0.0	1	0.8	1.0	0.7576	1.0	0.5	0.3333	0.0	0.3175	1	0	0	0
0.5	0.5	0	0.2	1.0	0.7424	0.5	1.0	1.0	0.0	0.3175	1	0	0	0
0.75	0.0	0	0.5	0.0	0.7273	1.0	1.0	0.3333	0.0	0.3175	1	0	0	0
0.5	0.5	1	0.6667	0.5	0.9394	1.0	1.0	0.3333	0.0	0.3175	1	0	0	0
0.5	0.0	1	0.8	1.0	1.0	0.0	1.0	0.3333	0.0	0.3175	1	0	0	0
0.5	0.0	1	0.5	1.0	0.7273	1.0	1.0	0.3333	0.3333	0.3175	1	0	0	0
0.5	0.0	1	0.6667	0.5	0.4091	1.0	1.0	0.3333	0.0	0.3175	1	0	0	0
0.5	0.0	1	0.8	1.0	0.2424	1.0	1.0	0.3333	0.0	0.3175	1	0	0	0
0.5	0.0	1	0.8	1.0	1.0	1.0	1.0	0.3333	0.0	0.3175	1	0	0	0
0.5	0.0	1	0.5	1.0	0.9848	1.0	1.0	0.3333	0.3333	0.3175	1	0	0	0
0.5	0.0	1	0.6667	0.5	1.0	1.0	1.0	0.3333	0.0	0.3175	1	0	0	0
0.5	0.5	1	0.6667	0.5	1.0	1.0	1.0	0.3333	0.3333	0.3175	1	0	0	0
0.5	0.0	0	0.2	1.0	1.0	1.0	1.0	0.3333	0.0	0.3175	1	0	0	0
0.5	0.0	0	0.5	0.0	1.0	1.0	1.0	0.3333	0.3333	0.3175	1	0	0	0
0.5	0.0	1	0.6667	0.5	0.7273	1.0	1.0	0.3333	0.3333	0.3175	1	0	0	0
0.5	0.0	0	0.5	1.0	0.7424	1.0	1.0	0.3333	0.3333	0.3175	1	0	0	0
0.5	0.0	0	0.5	1.0	1.0	1.0	1.0	0.3333	0.0	0.3175	1	0	0	0
0.5	0.5	0	0.2	1.0	0.7273	1.0	1.0	0.3333	0.3333	0.3175	1	0	0	0
0.5	0.0	0	0.8	1.0	0.4091	1.0	1.0	0.3333	0.0	0.3175	1	0	0	0
0.5	0.0	1	0.8	1.0	0.9697	1.0	1.0	0.3333	0.3333	0.3175	1	0	0	0
0.5	0.5	1	0.5	1.0	1.0	1.0	1.0	0.3333	0.3333	0.3175	1	0	0	0
0.5	0.0	1	0.8	0.5	0.3182	1.0	1.0	0.3333	0.0	0.3175	1	0	0	0
0.5	0.5	0	0.2	1.0	0.7273	1.0	1.0	0.3333	0.0	0.3175	1	0	0	0
0.75	0.0	0	0.5	0.0	0.7424	1.0	1.0	0.3333	0.0	0.3175	1	0	0	0
0.5	0.0	1	0.6667	0.5	0.7273	1.0	1.0	0.3333	0.3333	0.3175	1	0	0	0
0.5	0.0	0	0.5	1.0	0.6515	1.0	1.0	0.3333	0.0	0.3175	1	0	0	0
0.5	0.0	1	0.8	1.0	1.0	1.0	1.0	0.3333	0.0	0.3175	1	0	0	0
0.5	0.0	0	0.3333	0.5	0.7121	1.0	1.0	0.3333	0.0	0.3175	1	0	0	0
0.5	0.0	1	0.8	1.0	0.3939	1.0	1.0	0.3333	0.3333	0.3175	1	0	0	0
0.5	0.0	0	0.3333	0.5	0.7424	1.0	1.0	0.3333	0.0	0.3175	1	0	0	0
0.5	0.0	1	0.6667	0.5	1.0	1.0	1.0	0.3333	0.0	0.3175	1	0	0	0
0.5	0.0	1	0.6667	0.5	0.3788	1.0	1.0	0.3333	0.3333	0.3175	1	0	0	0
0.5	0.0	1	0.8	0.5	1.0	1.0	1.0	0.3333	0.0	0.3175	1	0	0	0
0.5	0.0	1	0.6667	0.5	0.8182	1.0	1.0	0.3333	0.0	0.3175	1	0	0	0
0.5	0.0	0	0.3333	0.5	0.3939	1.0	1.0	0.3333	0.0	0.3175	1	0	0	0
0.5	0.0	0	0.3333	0.5	1.0	1.0	1.0	0.3333	0.0	0.3175	1	0	0	0
0.5	0.5	0	0.3333	0.5	0.9848	1.0	1.0	0.3333	0.3333	0.3175	1	0	0	0
0.5	0.0	0	0.3333	0.5	1.0	1.0	1.0	0.3333	0.3333	0.3175	1	0	0	0
0.5	0.5	0	0.3333	0.5	0.7424	0.5	1.0	1.0	0.0	0.3175	1	0	0	0
0.5	0.5	1	0.6667	0.5	0.7424	1.0	1.0	0.3333	0.0	0.3175	1	0	0	0
0.5	0.0	1	0.5	1.0	0.7424	1.0	1.0	0.3333	0.0	0.3175	1	0	0	0
0.5	0.0	1	0.5	1.0	1.0	1.0	1.0	0.3333	0.3333	0.3175	1	0	0	0
0.5	0.5	0	0.3333	0.5	0.9848	1.0	1.0	0.3333	0.0	0.3175	1	0	0	0
0.5	0.0	1	0.8	1.0	0.7424	0.0	1.0	0.3333	0.0	0.3175	1	0	0	0
0.5	0.0	0	0.2	1.0	0.7273	1.0	1.0	0.3333	0.0	0.3175	1	0	0	0
0.5	0.0	1	0.8	1.0	0.9848	1.0	1.0	0.3333	0.3333	0.3175	1	0	0	0
0.5	0.0	0	0.2	1.0	0.7121	1.0	1.0	0.3333	0.0	0.3175	1	0	0	0
0.5	0.0	0	0.8	1.0	0.7273	1.0	1.0	0.3333	0.3333	0.3175	1	0	0	0
0.5	0.0	0	0.2	1.0	0.7727	1.0	1.0	0.3333	0.0	0.3175	1	0	0	0
0.5	0.0	1	0.8	1.0	0.2424	1.0	1.0	0.3333	0.0	0.3175	1	0	0	0
0.5	0.0	1	0.2	1.0	0.7424	1.0	1.0	0.3333	0.0	0.3175	1	0	0	0
0.5	0.0	1	0.5	1.0	1.0	1.0	1.0	0.3333	0.0	0.3175	1	0	0	1
0.5	0.5	1	0.6667	0.5	0.9848	1.0	1.0	0.3333	0.0	0.3175	1	0	0	0
0.5	0.0	1	0.3333	0.5	0.9394	1.0	1.0	0.3333	0.0	0.3175	1	0	0	0
0.5	0.0	1	0.8	1.0	0.9394	1.0	1.0	0.3333	0.0	0.3175	1	0	0	0
0.5	0.0	0	0.6667	1.0	1.0	1.0	1.0	0.3333	0.3333	0.3175	1	0	0	0
0.5	0.0	1	0.6667	0.5	1.0	1.0	1.0	0.3333	0.0	0.3175	1	0	0	0
0.5	0.0	1	0.5	1.0	1.0	1.0	1.0	0.3333	0.0	0.3175	1	0	0	0
0.5	0.0	0	0.5	0.0	1.0	1.0	1.0	0.3333	0.3333	0.3175	1	0	0	0
0.5	0.0	0	0.2	1.0	0.7273	1.0	1.0	0.3333	0.0	0.3175	1	0	0	0
0.5	0.0	1	0.8	1.0	1.0	1.0	1.0	0.3333	0.3333	0.3175	1	0	0	0
0.5	0.5	0	0.2	1.0	0.6818	1.0	1.0	0.3333	0.0	0.3175	1	0	0	0
0.75	0.0	1	0.5	0.0	1.0	1.0	1.0	0.3333	0.0	0.3175	1	0	0	0
0.5	0.0	0	0.2	1.0	0.3485	1.0	1.0	0.3333	0.3333	0.3175	1	0	0	0
0.5	0.0	1	0.8	1.0	0.3485	1.0	1.0	0.3333	0.0	0.3175	1	0	0	0
0.5	0.5	1	0.8	0.5	0.9697	1.0	1.0	0.3333	0.0	0.3175	1	0	0	0
0.5	0.0	1	0.5	1.0	1.0	1.0	1.0	0.3333	0.0	0.3175	1	0	0	0
0.5	0.0	0	0.3333	0.5	0.9848	1.0	1.0	0.3333	0.3333	0.3175	1	0	0	0
0.5	0.5	0	0.5	1.0	0.7273	1.0	1.0	0.3333	0.0	0.3175	1	0	0	0
0.5	0.0	1	0.8	1.0	1.0	1.0	1.0	0.3333	0.3333	0.3175	1	0	0	1
0.5	0.0	0	0.2	1.0	1.0	1.0	1.0	0.3333	0.3333	0.3175	1	0	0	0
0.5	0.0	0	0.3333	1.0	0.4848	1.0	1.0	0.3333	0.0	0.3175	1	0	0	0
0.5	0.0	1	0.8	1.0	1.0	1.0	1.0	0.3333	0.0	0.3175	1	0	0	0
0.5	0.0	1	0.2	1.0	0.7121	1.0	1.0	0.3333	0.0	0.3175	1	0	0	0
0.5	0.0	1	0.8	1.0	1.0	1.0	1.0	0.3333	0.3333	0.3175	1	0	0	0
0.5	0.0	0	0.5	1.0	0.7727	1.0	1.0	0.3333	0.0	0.3175	1	0	0	0
0.5	0.0	0	0.5	1.0	0.9697	1.0	1.0	0.3333	0.0	0.3175	1	0	0	0
0.5	0.0	1	0.8	1.0	0.303	1.0	1.0	0.3333	0.0	0.3175	1	0	0	0
0.5	0.0	0	0.2	1.0	0.3182	1.0	1.0	0.3333	0.3333	0.3175	1	0	0	0
0.5	0.0	0	0.8	1.0	1.0	1.0	1.0	0.3333	0.0	0.3175	1	0	0	0
0.5	0.0	0	0.2	1.0	0.7424	1.0	1.0	0.3333	0.0	0.3175	1	0	0	0
0.5	1.0	1	0.6667	0.5	0.7121	1.0	1.0	0.3333	0.3333	0.3175	1	0	0	0
0.5	0.0	0	0.5	1.0	0.9848	1.0	1.0	0.3333	0.0	0.3175	1	0	0	0
0.5	0.0	1	0.5	1.0	1.0	1.0	1.0	0.3333	0.3333	0.3175	1	0	0	0
0.5	0.0	1	0.8	1.0	1.0	1.0	1.0	0.3333	0.3333	0.3175	1	0	0	0
0.5	0.0	0	0.5	1.0	1.0	1.0	1.0	0.3333	0.3333	0.3175	1	0	0	0
0.5	0.5	0	0.3333	0.5	0.9394	1.0	1.0	0.3333	0.3333	0.3175	1	0	0	0
0.5	0.0	0	0.5	1.0	0.9848	1.0	1.0	0.3333	0.0	0.3175	1	0	0	0
0.5	0.0	0	0.5	1.0	1.0	1.0	1.0	0.3333	0.0	0.3175	1	0	0	0
0.5	0.0	0	0.5	0.0	0.3182	1.0	1.0	0.3333	0.3333	0.3175	1	0	0	0
0.5	0.0	1	0.2	1.0	0.7273	1.0	1.0	0.3333	0.0	0.3175	1	0	0	0
0.5	1.0	1	0.6667	0.5	1.0	0.0	1.0	1.0	0.0	0.3175	1	0	0	0
0.75	0.0	1	0.5	0.0	1.0	1.0	1.0	0.3333	0.0	0.3175	1	0	0	0
0.5	0.0	0	0.2	1.0	1.0	1.0	1.0	0.3333	0.3333	0.3175	1	0	0	0
0.5	0.0	1	0.8	1.0	1.0	1.0	1.0	0.3333	0.3333	0.3175	1	0	0	0
0.5	0.0	0	0.2	1.0	0.7273	1.0	1.0	0.3333	0.0	0.3175	1	0	0	0
0.5	0.0	0	0.3333	0.5	0.7727	1.0	1.0	0.3333	0.3333	0.3175	1	0	0	0
0.5	0.0	0	0.5	1.0	1.0	1.0	1.0	0.3333	0.0	0.3175	1	0	0	0
0.5	0.0	0	0.5	1.0	1.0	1.0	1.0	0.3333	0.0	0.3175	1	0	0	0
0.5	0.0	1	0.2	1.0	0.7879	1.0	1.0	0.3333	0.0	0.3175	1	0	0	0
0.5	0.0	1	0.8	0.5	0.7424	1.0	1.0	0.3333	0.3333	0.3175	1	0	0	0
0.5	0.0	1	0.8	1.0	0.7273	1.0	1.0	0.3333	0.0	0.3175	1	0	0	0
0.5	0.0	1	0.3333	0.5	0.7424	1.0	1.0	0.3333	0.0	0.3175	1	0	0	0
0.5	0.0	1	0.8	1.0	0.9697	1.0	1.0	0.3333	0.3333	0.3175	1	0	0	0
0.5	0.0	1	0.5	1.0	0.4242	1.0	1.0	0.3333	0.0	0.3175	1	0	0	0
0.5	0.0	1	0.5	1.0	0.9848	1.0	1.0	0.3333	0.3333	0.3175	1	0	0	0
0.5	0.5	0	0.2	1.0	0.7424	1.0	1.0	0.3333	0.0	0.3175	1	0	0	0
0.5	0.0	0	0.5	1.0	0.7273	1.0	1.0	0.3333	0.3333	0.3175	1	0	0	0
0.75	0.0	0	0.5	0.0	0.7273	1.0	1.0	0.3333	0.3333	0.3175	1	0	0	0
0.5	0.0	0	0.5	1.0	0.7424	1.0	1.0	0.3333	0.3333	0.3175	1	0	0	0
0.5	0.5	0	0.2	1.0	0.6667	1.0	1.0	0.3333	0.0	0.3175	1	0	0	0
0.5	0.0	1	0.8	1.0	0.4242	1.0	1.0	0.3333	0.0	0.3175	1	0	0	0
0.75	0.0	1	0.5	0.0	0.3182	1.0	1.0	0.3333	0.0	0.3175	1	0	0	0
0.5	0.5	0	0.3333	0.5	1.0	1.0	1.0	0.3333	0.0	0.3175	1	0	0	0
0.5	0.0	1	0.6667	0.5	0.3485	1.0	1.0	0.3333	0.3333	0.3175	1	0	0	0
0.5	0.0	1	0.5	1.0	1.0	1.0	1.0	0.3333	0.0	0.3175	1	0	0	0
0.5	0.0	0	0.5	0.0	1.0	1.0	1.0	0.3333	0.3333	0.3175	1	0	0	0
0.5	0.0	0	0.5	1.0	0.9848	1.0	1.0	0.3333	0.3333	0.3175	1	0	0	0
0.5	0.0	0	0.2	0.5	0.9848	1.0	1.0	0.3333	0.3333	0.3175	1	0	0	0
0.5	0.0	1	0.8	1.0	1.0	0.0	1.0	1.0	0.0	0.3175	1	0	0	1
0.5	0.0	0	0.5	1.0	1.0	1.0	1.0	0.3333	0.3333	0.3175	1	0	0	0
0.5	0.5	0	0.3333	1.0	1.0	1.0	1.0	0.3333	0.3333	0.3175	1	0	0	0
0.5	0.5	0	0.6667	0.5	0.6818	1.0	1.0	0.3333	0.0	0.3175	1	0	0	0
0.5	0.0	0	0.2	1.0	0.7424	0.5	1.0	0.3333	0.0	0.3175	1	0	0	0
0.5	0.0	1	0.5	1.0	0.9848	1.0	1.0	0.3333	0.0	0.3175	1	0	0	0
0.5	0.0	1	0.5	1.0	0.9848	1.0	1.0	0.3333	0.0	0.3175	1	0	0	0
0.5	0.0	1	0.8	1.0	1.0	1.0	1.0	0.3333	0.3333	0.3175	1	0	0	0
0.5	0.0	0	0.2	1.0	1.0	1.0	1.0	0.3333	0.3333	0.3175	1	0	0	0
0.5	0.5	1	0.5	1.0	1.0	1.0	1.0	0.3333	0.3333	0.3175	1	0	0	0
0.75	0.5	0	0.6667	0.5	0.0303	1.0	1.0	0.3333	0.0	0.3175	1	0	0	0
0.5	0.0	0	0.3333	0.5	0.9848	1.0	1.0	0.3333	0.0	0.3175	1	0	0	0
0.5	0.0	0	0.5	1.0	0.6818	1.0	1.0	0.3333	0.0	0.3175	1	0	0	0
0.5	0.0	0	0.3333	0.5	0.7576	0.5	1.0	0.3333	0.0	0.3175	1	0	0	0
